crt.sh  Identity Search               Group by Issuer

Criteria	Type: Identity    Match: ILIKE    Search: 'illinois.edu'

Sorry, your search results have been truncated.
It is not currently possible to sort and paginate large result sets efficiently, so only a random subset is shown below.
Please retry your search with expired certificates excluded.
Certificates	
crt.sh ID	 Logged At  ⇧	Not Before	Not After	Common Name	Matching Identities	Issuer Name
2378867375	2020-01-26	2010-04-28	2011-04-28	beap.dps.illinois.edu	beap.dps.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378866788	2020-01-26	2009-07-20	2010-07-20	mail.business.illinois.edu	mail.business.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378861157	2020-01-26	2009-10-26	2010-10-26	news.ncsa.illinois.edu	news.ncsa.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860980	2020-01-26	2010-05-05	2011-05-22	cte-s.education.illinois.edu	cte-s.education.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860180	2020-01-26	2009-09-23	2010-09-30	mcs-2-b.aces.illinois.edu	mcs-2-b.aces.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378861133	2020-01-26	2009-09-11	2010-09-11	med-mail.med.illinois.edu	med-mail.med.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860738	2020-01-26	2009-09-09	2010-06-11	ctweb1.cites.illinois.edu	ctweb1.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860758	2020-01-26	2009-08-19	2010-08-19	www-s0.illinois.edu	www-s0.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859383	2020-01-26	2009-08-06	2010-08-06	subversion.cs.illinois.edu	subversion.cs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860541	2020-01-26	2009-08-06	2010-08-06	news.cs.illinois.edu	news.cs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859505	2020-01-26	2010-03-01	2011-03-03	lassso.las.illinois.edu	lassso.las.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860286	2020-01-26	2009-09-17	2010-09-17	test.ideals.illinois.edu	test.ideals.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860204	2020-01-26	2009-09-30	2010-09-30	etdtest.ideals.illinois.edu	etdtest.ideals.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860835	2020-01-26	2010-05-04	2011-05-28	lens-beta.cites.illinois.edu	lens-beta.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859843	2020-01-26	2010-02-06	2011-02-06	kuali-test.cites.illinois.edu	kuali-test.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378858920	2020-01-26	2009-07-10	2010-07-10	chat.chat-dev.cites.illinois.edu	chat.chat-dev.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860304	2020-01-26	2009-09-16	2010-10-10	icdev.illinois.edu	icdev.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860788	2020-01-26	2009-09-11	2010-09-11	moodle2.las.illinois.edu	moodle2.las.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378858949	2020-01-26	2009-08-21	2010-08-21	portfolio.las.illinois.edu	portfolio.las.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860997	2020-01-26	2010-02-11	2011-02-11	moodle-wimba-test.atlas.illinois.edu	moodle-wimba-test.atlas.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378860537	2020-01-26	2010-04-05	2011-04-05	dev.studyabroad.illinois.edu	dev.studyabroad.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859048	2020-01-26	2009-09-17	2010-09-17	mail.igb.illinois.edu	mail.igb.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859276	2020-01-26	2010-03-08	2011-03-11	goal.aces.illinois.edu	goal.aces.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378859899	2020-01-26	2010-03-11	2011-03-11	test.webservices.illinois.edu	test.webservices.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378857102	2020-01-26	2010-03-29	2011-03-29	business.illinois.edu	business.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378853129	2020-01-26	2010-03-29	2011-04-15	illinois.edu	illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378850706	2020-01-26	2010-03-16	2011-04-06	jwatch.cprd.illinois.edu	jwatch.cprd.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836287	2020-01-26	2009-07-10	2010-07-10	apps.athletics.illinois.edu	apps.athletics.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836415	2020-01-26	2009-09-13	2010-09-13	help.law.illinois.edu	help.law.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836343	2020-01-26	2009-06-29	2010-05-22	tihost.couns.illinois.edu	tihost.couns.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836254	2020-01-26	2009-12-15	2010-12-15	cal.life.illinois.edu	cal.life.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836380	2020-01-26	2009-08-26	2010-08-26	fs18.fs.illinois.edu	fs18.fs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836393	2020-01-26	2009-12-15	2010-12-15	mydev.fs.illinois.edu	mydev.fs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836266	2020-01-26	2009-12-15	2010-12-15	mytest.fs.illinois.edu	mytest.fs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836240	2020-01-26	2009-08-26	2010-08-26	avanti.fs.illinois.edu	avanti.fs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378838494	2020-01-26	2010-01-22	2011-01-22	loanshark.library.illinois.edu	loanshark.library.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836314	2020-01-26	2009-10-28	2010-10-28	www-s3.library.illinois.edu	www-s3.library.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836318	2020-01-26	2009-08-26	2010-08-26	www-s2.illinois.edu	www-s2.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836297	2020-01-26	2009-07-20	2010-07-20	files.business.illinois.edu	files.business.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836307	2020-01-26	2009-05-27	2010-05-27	www-s.scs.illinois.edu	www-s.scs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836429	2020-01-26	2009-07-02	2010-07-02	kronos-s.housing.illinois.edu	kronos-s.housing.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836323	2020-01-26	2009-08-14	2010-08-14	apps-s.housing.illinois.edu	apps-s.housing.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836357	2020-01-26	2008-11-20	2009-11-20	thermalstresses.mechse.illinois.edu	thermalstresses.mechse.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836262	2020-01-26	2009-09-08	2010-09-08	imaging.vetmed.illinois.edu	imaging.vetmed.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836304	2020-01-26	2009-10-12	2010-10-12	qtss.education.illinois.edu	qtss.education.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836400	2020-01-26	2009-06-01	2010-06-01	sslvpn.near.illinois.edu	sslvpn.near.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836251	2020-01-26	2009-10-21	2010-11-03	dev.drs.illinois.edu	dev.drs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836359	2020-01-26	2009-08-19	2010-08-19	my.media.illinois.edu	my.media.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836335	2020-01-26	2009-07-15	2010-07-15	my.matse.illinois.edu	my.matse.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836460	2020-01-26	2009-10-21	2010-11-11	my.lis.illinois.edu	my.lis.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836285	2020-01-26	2009-07-28	2010-07-23	my.ler.illinois.edu	my.ler.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836367	2020-01-26	2009-11-06	2010-11-14	my.economics.illinois.edu	my.economics.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836426	2020-01-26	2009-06-03	2010-06-03	my.cee.illinois.edu	my.cee.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836391	2020-01-26	2009-07-07	2010-07-07	my.atlas.illinois.edu	my.atlas.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378838202	2020-01-26	2009-06-05	2010-06-05	my.art.illinois.edu	my.art.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836257	2020-01-26	2009-07-06	2010-07-06	my.ae.illinois.edu	my.ae.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836278	2020-01-26	2009-12-17	2010-12-22	isgc.ae.illinois.edu	isgc.ae.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836302	2020-01-26	2009-03-20	2010-03-20	conferences.ece.illinois.edu	conferences.ece.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836351	2020-01-26	2009-09-17	2010-09-17	apps.engr.illinois.edu	apps.engr.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836336	2020-01-26	2009-07-07	2010-07-07	my.pol.illinois.edu	my.pol.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836442	2020-01-26	2009-10-03	2010-10-03	my.ospra.illinois.edu	my.ospra.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836264	2020-01-26	2009-12-28	2010-12-28	my.npre.illinois.edu	my.npre.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378836260	2020-01-26	2009-09-30	2010-09-30	rt.math.illinois.edu	rt.math.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378833562	2020-01-26	2010-02-11	2011-02-18	secure.las.illinois.edu	secure.las.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378833021	2020-01-26	2009-08-04	2010-08-04	compreg.cites.illinois.edu	compreg.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378831103	2020-01-26	2009-05-22	2010-05-22	ldap.lis.illinois.edu	ldap.lis.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378829709	2020-01-26	2009-07-14	2010-07-14	www-dns.cites.illinois.edu	www-dns.cites.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378829972	2020-01-26	2010-02-06	2011-02-26	courses.ece.illinois.edu	courses.ece.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378830051	2020-01-26	2010-02-09	2011-02-26	chat.illinois.edu	chat.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378829665	2020-01-26	2009-12-04	2010-12-04	jmis.cprd.illinois.edu	jmis.cprd.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378829006	2020-01-26	2010-02-03	2011-02-06	lsecure.admin.illinois.edu	lsecure.admin.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378828044	2020-01-26	2010-01-20	2011-01-29	www.fsi.illinois.edu	www.fsi.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378827393	2020-01-26	2009-05-29	2010-05-29	iepq.education.illinois.edu	iepq.education.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378824973	2020-01-26	2009-12-21	2011-01-07	agora.cs.illinois.edu	agora.cs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378822207	2020-01-26	2009-05-22	2010-05-22	gumms.lis.illinois.edu	gumms.lis.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378821989	2020-01-26	2009-12-15	2010-12-15	my.fs.illinois.edu	my.fs.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378819633	2020-01-26	2009-12-01	2010-12-01	engineering.illinois.edu	engineering.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378819480	2020-01-26	2009-11-11	2010-12-04	my.illinois.edu	my.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
2378818734	2020-01-26	2009-06-29	2010-06-29	webmail.life.illinois.edu	webmail.life.illinois.edu	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
